artist,genre,video_id,video_title,text,likes
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,14th June 2026. Old is gold!,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,escuchandola en el 2026 :P,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,SALVEEE....BRAZIL 1-1 ONTEM NA COPA!!! E KNICKS WINS ONTEM :) BORAAAAA 14-6-26 AS 12-30 DOMINGO!,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"When this song was released, we had only had personal computers for about 15 years, internet for less than 10 years, and mobile phones were relatively new in 2002.",1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,14/6/2026🔥,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Life really was so much better back when this came out,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,. 💕,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"Ia no existe algo asi,que tiempo mas tiernos",0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,👏👏👏👍👍❤️❤️❤️,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,2026 ❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Brutal.,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone in 2027?,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Esto y una marihuana re bien!!!,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,I hate SREGGIN.,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,This song was so underrated 🙌🏼,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone in June 2026?? 🙌🏼🖤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Me gustó muchooo 🥸,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,AHH,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,❤❤ adoro esse música 🎶,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Juin 2026🎉,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Después de tanto tiempo una de las presentaciones más deplorables de Shakira  😢,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Meeee,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Yoyoyo! We in da heazy 2026,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,June 2026❤❤❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Uyyy.... Recuerdo antes de irme ala escuela la escuchaba y miraba  por MTV... Si o sii.. ❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Em 2026 e ainda amo esse som Meu Deus❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Back those days🥹🫶💕,4
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"Look how love , life , people  was that time 🥹",0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,damn,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,👍😢😮,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Esta habla de un chico que se mudó a su vesimdario y aunq tiene novio narra que aún Hasi le gusta y cada q está con su novio no deja de pensar en el chico,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,I'm here,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,As much as he tried that plaster never caught on...lol,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Nutdrugs,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone in June 2026,0
